age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,actual_response,predicted_response_probability,predicted_response
35,entrepreneur,married,basic.6y,no,no,no,telephone,jun,mon,114,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.005462299443345318,0
33,admin.,married,high.school,no,yes,no,telephone,jun,mon,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.005462299443345318,0
46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.005461761241326864,0
47,self-employed,married,basic.9y,unknown,yes,no,telephone,jul,mon,135,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.00546108168168195,0
42,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,118,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005458018106253505,0
44,management,married,high.school,unknown,yes,no,cellular,jul,mon,102,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005458018106253505,0
32,admin.,single,university.degree,unknown,no,no,telephone,may,fri,96,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.005454612467422488,0
34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,7,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.005445350777431859,0
49,retired,married,basic.4y,no,no,no,telephone,may,wed,177,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0054413803222410784,0
55,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,115,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005440504572740328,0
46,management,married,university.degree,no,no,yes,telephone,may,wed,103,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005440504572740328,0
27,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,147,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005439030574353884,0
31,blue-collar,divorced,professional.course,no,yes,no,telephone,may,tue,191,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005439030574353884,0
31,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,181,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005439030574353884,0
30,blue-collar,single,basic.9y,no,yes,yes,telephone,may,mon,163,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005439030574353884,0
42,admin.,single,unknown,unknown,no,no,telephone,may,wed,126,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005436849757654969,0
51,services,married,high.school,unknown,no,no,telephone,may,wed,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005436849757654969,0
53,unknown,married,high.school,unknown,yes,no,telephone,may,wed,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005436849757654969,0
52,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.00543560202275439,0
37,blue-collar,single,professional.course,no,no,no,cellular,jul,tue,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.00543560202275439,0
32,services,married,high.school,no,yes,yes,telephone,may,wed,184,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005428345907046772,0
35,self-employed,married,basic.9y,no,yes,no,telephone,may,wed,151,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005428345907046772,0
42,housemaid,married,basic.4y,no,yes,no,telephone,may,mon,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005426183667432455,0
37,technician,married,high.school,no,yes,no,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005426183667432455,0
42,admin.,married,university.degree,unknown,yes,no,telephone,may,wed,103,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005425089754031356,0
32,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,170,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005424172534938249,0
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005424172534938249,0
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,176,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.005423619909213971,0
48,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,thu,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.005420201018952205,0
40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.005420201018952205,0
46,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,thu,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.005420201018952205,0
48,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.005420201018952205,0
39,blue-collar,married,basic.6y,unknown,no,yes,cellular,jul,thu,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.005420201018952205,0
47,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,fri,110,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005420201018952205,0
51,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,116,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.005420201018952205,0
50,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,99,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005420201018952205,0
51,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,59,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0.005416380469545808,0
57,retired,unknown,basic.4y,no,yes,no,telephone,may,thu,171,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0054153181869842195,0
45,admin.,divorced,university.degree,no,no,no,telephone,may,fri,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005414446609154199,0
41,management,married,university.degree,no,no,no,telephone,may,mon,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005414446609154199,0
52,technician,divorced,university.degree,no,no,no,telephone,may,tue,99,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005414446609154199,0
51,admin.,divorced,university.degree,no,no,no,telephone,may,mon,122,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005414446609154199,0
49,technician,married,university.degree,no,no,no,telephone,may,mon,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005414446609154199,0
39,admin.,married,university.degree,no,no,no,telephone,may,tue,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005414446609154199,0
43,management,married,university.degree,no,yes,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005414446609154199,0
38,admin.,married,university.degree,no,no,no,telephone,may,fri,124,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005414446609154199,0
52,admin.,divorced,basic.9y,no,yes,no,telephone,may,mon,51,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.005412562840932424,0
58,services,divorced,high.school,unknown,yes,no,cellular,may,tue,29,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.005412435586881776,0
38,unemployed,divorced,high.school,unknown,yes,no,cellular,may,thu,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.005412435586881776,0
39,services,married,high.school,unknown,yes,yes,cellular,may,fri,19,6,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.005412435586881776,0
40,admin.,married,high.school,unknown,no,no,telephone,may,thu,131,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.005410809204018381,0
55,technician,married,professional.course,unknown,yes,no,telephone,may,mon,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005410809204018381,0
35,technician,single,professional.course,no,yes,no,telephone,may,thu,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.005402345862551608,0
35,services,married,high.school,no,no,no,telephone,may,mon,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005402345862551608,0
33,technician,divorced,professional.course,no,yes,no,telephone,may,mon,147,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005402345862551608,0
33,admin.,single,high.school,no,unknown,unknown,telephone,may,thu,161,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.005402345862551608,0
33,technician,married,basic.9y,no,no,no,telephone,may,mon,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005402345862551608,0
35,admin.,married,high.school,no,no,no,telephone,may,mon,165,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005402345862551608,0
23,blue-collar,married,professional.course,no,yes,no,telephone,may,tue,116,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.00540178684216982,0
24,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,101,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.00540178684216982,0
47,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,fri,96,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.005399105220806298,0
51,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,119,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.005399105220806298,0
44,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,124,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005399105220806298,0
32,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005398192371069537,0
32,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005398192371069537,0
33,blue-collar,single,basic.4y,no,no,no,telephone,may,tue,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005398192371069537,0
35,blue-collar,single,unknown,no,yes,no,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005398192371069537,0
32,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,171,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.005398192371069537,0
37,technician,single,high.school,no,unknown,unknown,telephone,jun,wed,109,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0053932312587057435,0
44,self-employed,married,professional.course,no,yes,no,telephone,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0053932312587057435,0
45,services,divorced,high.school,no,no,no,telephone,jun,wed,101,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0053932312587057435,0
55,entrepreneur,divorced,professional.course,no,no,no,telephone,jul,wed,117,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0053932312587057435,0
54,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,129,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0053918637687683894,0
48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0053918637687683894,0
39,technician,divorced,high.school,no,yes,no,cellular,may,fri,21,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.005389937268876533,0
43,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.005389084736844896,0
33,services,married,high.school,unknown,no,no,telephone,may,mon,164,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.00538703857496414,0
33,admin.,divorced,high.school,unknown,no,no,telephone,may,tue,161,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.00538703857496414,0
32,services,married,high.school,unknown,yes,yes,telephone,may,thu,184,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.00538703857496414,0
39,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.005383637096598904,0
52,retired,divorced,basic.4y,no,yes,no,telephone,jun,mon,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.0053822655342715495,0
31,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,33,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.005380702803425255,0
31,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,22,8,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.005380702803425255,0
32,blue-collar,single,high.school,no,yes,no,cellular,jul,thu,110,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0053777850430705935,0
32,services,married,high.school,no,yes,no,telephone,may,tue,14,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.005377641359941312,0
39,blue-collar,single,high.school,unknown,yes,no,cellular,jul,tue,132,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.005376586021135602,0
40,services,divorced,high.school,no,no,no,telephone,may,wed,172,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005373104510220119,0
41,services,divorced,basic.9y,no,yes,no,telephone,may,wed,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005373104510220119,0
41,admin.,single,high.school,no,yes,yes,telephone,may,wed,166,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005373104510220119,0
39,services,married,high.school,no,yes,yes,telephone,may,wed,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005373104510220119,0
48,admin.,divorced,high.school,no,yes,no,telephone,may,wed,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005373104510220119,0
39,technician,married,basic.6y,no,yes,no,telephone,may,wed,190,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005373104510220119,0
38,technician,married,professional.course,no,no,no,telephone,may,wed,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.005373104510220119,0
28,unknown,single,basic.9y,unknown,yes,no,telephone,may,wed,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005370725670027758,0
37,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0053689733790399,0
45,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0053689733790399,0
44,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0053689733790399,0
45,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,43,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.005368005165785173,0
48,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,36,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.005368005165785173,0
44,blue-collar,single,professional.course,no,yes,no,cellular,may,mon,64,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0,0.005368005165785173,0
38,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,35,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.005368005165785173,0
46,admin.,married,high.school,no,no,no,telephone,jun,tue,107,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.005367398494510778,0
49,admin.,divorced,high.school,no,yes,no,telephone,jun,fri,115,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.005367398494510778,0
53,technician,married,professional.course,no,no,no,telephone,jun,thu,97,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.005367398494510778,0
37,services,married,high.school,no,yes,yes,telephone,jun,fri,98,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.005367398494510778,0
43,services,married,basic.9y,no,no,no,telephone,jun,thu,110,17,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.005367398494510778,0
38,admin.,single,basic.9y,no,no,yes,telephone,jun,fri,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.005367398494510778,0
45,services,married,high.school,no,yes,no,telephone,jun,tue,118,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.005367398494510778,0
49,housemaid,divorced,basic.4y,no,no,no,telephone,jun,fri,114,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0.005367398494510778,0
46,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,mon,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0053670146645687904,0
31,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005366596357959156,0
34,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,50,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.00536600324087467,0
59,unknown,married,unknown,unknown,no,no,telephone,may,mon,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005363691205570648,0
39,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,110,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.00536327172676547,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.00536327172676547,0
36,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.00536327172676547,0
46,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.00536327172676547,0
33,blue-collar,single,basic.6y,unknown,yes,yes,cellular,jul,fri,103,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.005362546972168846,0
28,admin.,single,unknown,no,no,no,telephone,may,tue,109,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005360188603851594,0
29,services,married,high.school,no,yes,no,telephone,may,tue,95,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005360188603851594,0
29,technician,single,professional.course,no,yes,yes,telephone,may,thu,118,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.005360188603851594,0
44,technician,married,professional.course,unknown,yes,yes,telephone,may,wed,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005357879630267517,0
39,self-employed,married,basic.4y,unknown,yes,no,telephone,may,wed,177,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005357879630267517,0
55,unemployed,married,basic.4y,unknown,yes,no,telephone,may,wed,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005357879630267517,0
52,entrepreneur,married,basic.9y,unknown,yes,no,telephone,may,wed,176,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005357879630267517,0
49,services,married,high.school,unknown,yes,no,telephone,may,wed,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005357879630267517,0
40,services,single,high.school,unknown,no,no,telephone,may,wed,189,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005357879630267517,0
36,housemaid,divorced,basic.9y,unknown,no,no,telephone,may,wed,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005357879630267517,0
43,technician,divorced,professional.course,unknown,unknown,unknown,telephone,may,wed,182,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.005357879630267517,0
31,blue-collar,single,high.school,no,yes,no,telephone,may,thu,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0053560673496380815,0
47,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,wed,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.005353760141784205,0
39,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005353760141784205,0
49,management,married,high.school,unknown,yes,no,cellular,nov,mon,79,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.005352819386769959,0
37,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,tue,106,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.005352189695750955,0
50,self-employed,married,basic.4y,unknown,no,no,telephone,aug,tue,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.005352189695750955,0
42,admin.,divorced,high.school,unknown,no,no,telephone,jun,thu,105,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,0.005352189695750955,0
47,management,married,basic.4y,unknown,yes,no,telephone,jun,tue,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.005352189695750955,0
49,blue-collar,married,basic.4y,unknown,no,no,telephone,jul,tue,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.005348074558538896,0
49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,115,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.005348074558538896,0
56,admin.,married,high.school,no,no,no,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.005347367631810973,0
45,services,married,high.school,no,yes,no,telephone,may,tue,178,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005347367631810973,0
36,management,divorced,high.school,no,no,no,telephone,may,mon,144,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005347367631810973,0
41,technician,married,high.school,no,yes,yes,telephone,may,thu,177,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.005347367631810973,0
40,technician,married,high.school,no,no,no,telephone,may,thu,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.005347367631810973,0
45,admin.,married,basic.9y,no,yes,no,telephone,may,tue,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.005347367631810973,0
