Campaign Rank,Customer ID,Probability,Segment,Next Best Action,campaign,previous,contact_fatigue_flag,excessive_prior_contacts,expected_business_value
4774,7702,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4775,5663,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4776,766,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4777,4620,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4778,2045,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4779,2684,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4780,5576,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4781,5578,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4782,3588,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4783,2546,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4784,4492,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4785,5542,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4786,2136,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4787,5677,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4788,5316,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4789,7214,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4790,4070,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4791,4829,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4792,8,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4793,3404,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4794,1800,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4795,7118,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4796,2971,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4797,2009,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4798,4408,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4799,1258,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4800,710,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4801,7268,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4802,1836,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4803,854,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4804,6668,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4805,1758,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4806,1031,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4807,5272,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4808,1277,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4809,1626,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4810,2227,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4811,1006,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4812,2901,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4813,6056,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4814,4436,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4815,641,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4816,6684,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4817,3038,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4818,7374,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4819,6669,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4820,6894,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4821,3855,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4822,340,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4823,7033,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4824,1489,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4825,1050,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4826,7485,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4827,1049,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4828,3126,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4829,2268,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4830,6482,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4831,7261,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4832,5209,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4833,3891,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4834,2998,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4835,5430,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4836,3632,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4837,4941,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4838,166,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4839,297,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4840,2155,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4841,6456,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4842,8038,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4843,2067,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4844,3693,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4845,3633,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4846,2635,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4847,1409,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4848,666,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4849,3457,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4850,5818,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4851,3980,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4852,308,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4853,5861,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4854,3158,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4855,1693,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4856,3563,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4857,4696,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4858,5781,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4859,1797,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4860,8028,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4861,3313,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4862,7236,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4863,5595,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4864,3759,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4865,161,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4866,7385,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4867,2543,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4868,7616,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4869,3911,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4870,849,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4871,1928,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4872,836,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4873,7035,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4874,7000,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4875,3912,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4876,580,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4877,904,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4878,5381,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4879,7825,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4880,2397,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4881,4064,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4882,6549,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4883,5496,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4884,6276,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4885,1872,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4886,3566,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4887,451,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4888,3314,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4889,252,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4890,443,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4891,1181,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4892,3812,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4893,4368,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4894,6592,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4895,5514,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4896,51,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4897,464,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4898,1590,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4899,5560,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4900,1851,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4901,5797,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4902,2746,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4903,498,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4904,708,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4905,1233,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4906,3157,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4907,3703,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4908,909,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4909,8162,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4910,1683,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4911,1668,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4912,5225,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4913,2229,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4914,4736,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4915,991,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4916,3071,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4917,5526,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4918,7344,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4919,2443,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4920,1936,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4921,4729,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4922,2323,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4923,5344,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4924,7805,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4925,2782,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4926,6467,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4927,823,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4928,4097,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4929,2714,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4930,3694,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4931,3335,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4932,4525,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4933,1738,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4934,983,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4935,6629,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4936,320,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4937,3985,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4938,5969,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4939,2281,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4940,5961,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4941,5479,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4942,1868,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4943,5081,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4944,4490,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4945,6637,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4946,1254,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4947,3655,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4948,7992,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4949,8005,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4950,6228,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4951,6288,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4952,1839,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4953,5247,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4954,1660,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4955,6677,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4956,3146,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4957,7037,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4958,5753,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4959,508,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4960,422,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4961,5210,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4962,3697,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4963,3550,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4964,7740,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4965,1396,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4966,1537,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4967,1078,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4968,6103,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4969,3458,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4970,7849,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4971,6605,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4972,1470,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4973,2373,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4974,361,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4975,893,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4976,3849,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4977,7823,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4978,1556,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4979,2868,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4980,1057,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4981,4977,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4982,741,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4983,3387,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4984,1312,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4985,2835,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4986,6723,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4987,6057,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4988,7816,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
4989,4192,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
4990,517,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4991,5719,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4992,5342,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4993,7858,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
4994,7799,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
